"Price","PostedBy","UnCon","RERA","NoR","ToP","Size","RtM","RoN","Longitude","Latitude","NoS","NoP"
"1600","Dealer",1,1,4,"BHK","2461.538462",0,1,26.91868,75.750399,2,3
"900","Dealer",1,1,1,"BHK","761.0350076",0,1,19.126499,72.99956,1,1
"3300","Dealer",1,0,3,"BHK","2340.425532",0,1,22.53028,88.33417,4,2
"669","Dealer",0,0,3,"BHK","1871.852266",1,1,28.394375,77.357227,1,2
"900","Owner",0,0,3,"BHK","1760.219049",1,1,12.952357,77.722506,1,2
"260","Dealer",0,0,2,"BHK","1223.529412",1,1,28.22,76.78,1,1
"1900","Dealer",0,1,2,"BHK","1174.724867",1,1,19.141644,72.842908,2,2
"230","Owner",0,1,2,"BHK","1199.791341",1,1,23.25,77.41667,0,1
"1100","Dealer",0,0,2,"BHK","950.0777336",1,1,19.18,72.96333,1,2
"681","Dealer",0,1,1,"BHK","471.3781408",1,1,19.249861,72.963866,3,1
"200","Owner",0,0,1,"BHK","1045.478306",1,1,12.9182,80.0824,0,0
"700","Owner",0,0,2,"BHK","1131.03894",1,1,12.96991,77.59796,2,2
"580","Dealer",0,1,2,"BHK","1085.126286",1,1,28.494868,77.410298,2,1
"520","Dealer",0,0,3,"BHK","1690.507152",1,1,30.662283,76.822397,1,3
"380","Dealer",0,0,2,"BHK","935.0393701",1,1,22.54111,88.33778,1,1
"430","Owner",0,0,3,"BHK","968.0324178",1,1,22.747639,88.600902,1,3
"2100","Dealer",0,0,2,"BHK","1226.635514",1,1,18.930697,72.82609,4,2
"280","Owner",0,0,2,"BHK","1049.868766",1,1,20.898807,74.76403,1,2
"1600","Dealer",0,0,2,"BHK","921.2344542",1,1,19.235,72.8598,3,2
"285","Owner",0,0,3,"BHK","1300.182482",1,1,26.832353,75.841749,0,2
"275","Dealer",0,0,2,"BHK","1338.199513",1,1,30.752321,76.772816,1,2
"322","Builder",1,1,1,"BHK","613.3333333",0,0,13.0133,80.17286,1,0
"194","Owner",0,0,1,"BHK","500",1,1,21.727408,73.030763,0,1
"650","Owner",0,0,2,"BHK","1330.059341",1,1,12.85917,74.83844,2,2
"390","Dealer",0,0,3,"BHK","1909.892262",1,1,30.65,76.82,1,3
"600","Owner",0,0,2,"BHK","1230.0123",1,1,13.013312,77.662077,1,1
"410","Dealer",1,1,3,"BHK","991.7755201",0,0,22.337395,73.225215,3,3
"2300","Dealer",1,0,2,"BHK","805.0120752",0,1,19.1849,72.8347,2,1
"350","Owner",0,0,2,"BHK","850.1335924",1,1,20.934264,77.783878,1,2
"10000","Dealer",1,1,3,"BHK","3200",0,1,18.978006,72.806154,10,3
"2200","Dealer",0,1,3,"BHK","2151.378838",1,1,12.880475,75.022346,3,3
"700","Owner",0,1,3,"BHK","1154.92493",1,1,18.669919,73.853723,3,3
"421","Dealer",0,0,2,"BHK","984.1047218",1,1,25.512518,85.184112,1,1
"150","Owner",0,0,2,"BHK","9677.419355",1,1,26.807408,75.838659,0,2
"871","Dealer",1,0,1,"BHK","414.7619048",0,1,24.6902,78.416,3,1
"780","Owner",0,1,3,"BHK","1560",1,1,13.063752,77.605027,1,3
"640","Dealer",0,0,3,"BHK","1665.3656",1,1,23.182972,72.611485,1,2
"340","Owner",0,0,2,"BHK","716.0909857",1,1,18.52361,73.84778,1,1
"1500","Dealer",0,1,3,"BHK","2275.1403",1,1,28.576117,77.382136,2,2
"400","Owner",0,0,3,"BHK","1156.069364",1,1,22.4426,88.4304,0,2
"734","Dealer",1,1,3,"BHK","1339.660522",0,1,18.49667,73.94167,4,2
"870","Owner",0,0,3,"BHK","1609.025338",1,1,12.9077,77.6755,2,3
"650","Dealer",1,1,2,"BHK","486.0176462",0,0,24.69028,78.41889,2,1
"720","Owner",0,0,3,"BHK","1464.00976",1,1,13.036179,77.679598,2,2
"210","Owner",0,0,1,"BHK","750",1,1,21.17,72.83,1,1
"320","Owner",0,0,2,"BHK","874.7949699",1,1,26.417963,80.365018,2,1
"8500","Dealer",0,1,4,"BHK","1973.760594",1,1,19.0705,72.8309,8,3
"779","Dealer",0,1,4,"BHK","2090.152938",1,1,30.662283,76.822397,1,4
"620","Dealer",0,1,2,"BHK","1431.209603",1,1,30.661104,76.746082,2,1
"350","Dealer",0,0,1,"BHK","650.0742942",1,1,30.712635,76.738319,1,1
"2500","Dealer",1,1,3,"BHK","1476.31983",0,1,24.69028,78.41889,2,2
"310","Owner",0,0,2,"BHK","712.1525385",1,1,22.486821,88.233267,3,1
"1000","Dealer",0,1,3,"BHK","1818.181818",1,0,28.396092,76.972169,6,2
"455","Dealer",1,1,2,"BHK","1045.016077",0,1,30.661104,76.746082,3,1
"224","Dealer",1,0,2,"BHK","700",0,1,26.706157,88.439748,0,2
"840","Dealer",0,0,2,"BHK","2324.937725",1,1,25.667401,78.463573,4,2
"450","Dealer",1,1,3,"BHK","1699.39577",0,0,22.340396,73.19706,1,3
"350","Owner",0,0,3,"BHK","944.1596979",1,1,22.54111,88.33778,1,3
"342","Owner",0,0,3,"BHK","1400.4914",1,1,26.724219,88.326357,2,2
"600","Dealer",0,1,3,"BHK","1295.057198",1,1,28.506454,77.409568,1,2
"1500","Dealer",0,0,3,"BHK","1850.024667",1,1,12.905368,77.580403,4,3
"1200","Owner",1,0,4,"BHK","2791.996277",0,1,21.17,72.83,2,4
"334","Owner",0,0,3,"BHK","1356.620634",1,1,22.3,73.2,1,3
"850","Owner",0,0,2,"BHK","1250",1,1,12.97021,77.56029,4,1
"3200","Dealer",1,0,4,"BHK","3347.630505",0,1,15.346804,75.115177,3,4
"160","Owner",0,0,1,"BHK","575.1258088",1,1,19.0284965,73.3192845,0,0
"230","Owner",0,0,2,"BHK","1100.478469",1,1,22.3,73.2,0,1
"750","Dealer",0,1,1,"BHK","385.9811641",1,1,21.308574,73.974824,2,1
"354","Dealer",1,0,2,"BHK","1200",0,1,20.26444,85.82806,3,2
"380","Dealer",1,1,2,"BHK","877.1929825",0,1,18.669919,73.853723,1,2
"340","Owner",1,1,2,"BHK","1100.323625",0,1,21.093676,79.111965,0,1
"262","Dealer",1,1,3,"BHK","644.6850394",0,1,28.365512,77.346306,0,3
"700","Owner",1,0,3,"BHK","1275.045537",0,1,12.894088,77.548914,5,3
"490","Dealer",0,0,3,"BHK","1145.127366",1,1,20.324661,85.86347,2,2
"1100","Dealer",0,1,2,"BHK","975.6962924",1,1,19.249861,72.963866,2,1
"419","Dealer",0,1,1,"BHK","419.0419042",1,0,18.558319,73.77588,0,0
"850","Dealer",0,0,3,"BHK","1735.047969",1,1,28.396092,76.972169,3,3
"2100","Dealer",0,0,2,"BHK","1000",1,1,24.69028,78.41889,3,2
"1200","Dealer",0,1,3,"BHK","2593.473093",1,1,22.760061,75.928572,2,3
"980","Dealer",0,0,4,"BHK","2275.365684",1,1,22.288976,73.128222,1,4
"1300","Owner",0,0,4,"BHK","2283.105023",1,1,12.928575,77.585721,2,4
"560","Dealer",0,0,2,"BHK","960.0548603",1,1,18.595456,73.946088,1,1
"2900","Dealer",1,1,3,"BHK","2315.184416",0,1,12.9437,77.5702,4,3
"460","Owner",0,0,2,"BHK","1108.166707",1,1,19.894104,102.136839,0,1
"1700","Dealer",0,0,2,"BHK","749.0306662",1,1,19.2361,72.8338,5,2
"259","Dealer",0,0,2,"BHK","1250",1,1,30.751176,76.668359,2,2
"380","Owner",0,0,2,"BHK","1000",1,1,26.420987,80.310817,1,2
"720","Dealer",0,1,2,"BHK","921.069464",1,1,24.69028,78.41889,1,1
"3000","Dealer",0,0,4,"BHK","2420.135528",1,1,19.126499,72.99956,4,3
"400","Owner",0,0,2,"BHK","1062.134891",1,1,15.86667,74.5,1,1
"1300","Dealer",0,0,3,"BHK","1529.411765",1,1,19.049822,73.067595,2,2
"600","Dealer",0,1,2,"BHK","1200",1,1,28.576117,77.382136,1,2
"640","Dealer",0,1,2,"BHK","1031.093926",1,1,24.69028,78.41889,2,2
"470","Dealer",0,1,1,"BHK","424.9932182",1,0,20.084522,72.900306,1,0
"354","Dealer",0,0,1,"BHK","554.5981513",1,1,19.2167,73.0833,1,0
"688","Dealer",0,0,2,"BHK","1189.282627",1,1,13.013312,77.662077,2,1
"850","Dealer",0,0,3,"BHK","1520.028612",1,1,28.461843,77.294023,2,3
"520","Dealer",0,1,3,"BHK","1590.214067",1,1,26.900926,75.775927,3,3
"400","Dealer",0,0,2,"BHK","996.0159363",1,1,12.896796,77.5724,0,1
"363","Dealer",1,1,1,"BHK","352.5983487",0,0,20.742166,80.104602,1,0
"1030","Dealer",0,1,3,"BHK","1989.953632",1,1,26.8626,75.7633,1,3
"470","Dealer",0,0,2,"BHK","1350.186728",1,1,30.68582,76.724733,0,2
"345","Owner",1,0,2,"BHK","599.8956703",0,1,22.3,70.78,1,2
"2400","Dealer",0,1,3,"BHK","1616.37931",1,1,19.015277,73.018382,3,3
"520","Dealer",0,0,2,"BHK","945.1108688",1,1,12.968,80.1502,3,2
"450","Owner",0,1,2,"BHK","1500",1,1,26.832353,75.841749,1,2
"220","Owner",0,0,2,"BHK","876.1449622",1,1,45.454324,9.203633,1,1
"385","Owner",0,0,3,"BHK","1040.259389",1,1,22.54111,88.33778,4,3
"1400","Dealer",0,1,3,"BHK","1300.027858",1,1,24.69028,78.41889,2,2
"780","Dealer",0,1,3,"BHK","1503.179803",1,1,28.585757,77.396668,1,2
"740","Dealer",0,0,4,"BHK","2750.929368",1,1,27.216013,77.950834,1,3
"235","Owner",0,1,1,"BHK","584.8680936",1,1,28.652011,77.482362,1,1
"650","Dealer",0,0,2,"BHK","1385.041551",1,1,28.9196,76.8972,4,2
"150","Owner",0,0,1,"BHK","649.9133449",1,1,18.47,74.6,1,0
"395","Owner",0,0,2,"BHK","1050.252592",1,1,12.91,77.48,1,2
"830","Dealer",0,0,2,"BHK","925.1003121",1,1,19.283359,72.864964,3,1
"175","Owner",0,0,2,"BHK","1166.666667",1,1,23.10806,79.92833,3,2
"680","Dealer",0,1,2,"BHK","1059.025074",1,1,27.16726,75.709505,2,2
"750","Dealer",0,0,3,"BHK","1420.9928",1,1,12.8706,77.6279,2,2
"950","Dealer",0,0,2,"BHK","950",1,1,19.216097,72.821721,1,1
"375","Owner",0,0,3,"BHK","1583.614865",1,1,27.999567,75.940551,1,2
"600","Dealer",0,0,3,"BHK","1661.129568",1,1,28.431862,77.351104,1,3
"300","Owner",0,0,1,"BHK","579.9342741",1,1,11.00031,77.023028,1,1
"637","Dealer",0,0,3,"BHK","1873.529412",1,1,27.073397,75.594316,1,2
"600","Dealer",0,0,3,"BHK","1475.288911",1,1,18.558646,73.896074,1,3
"349","Builder",1,0,3,"BHK","994.585352",0,0,23.059889,80.151852,0,3
"1300","Dealer",0,0,2,"BHK","625.9328807",1,1,18.96,72.82,1,1
"380","Owner",0,0,2,"BHK","979.8865395",1,1,10.52,76.21,0,1
"1100","Dealer",1,1,2,"BHK","600.0436395",0,1,24.69028,78.41889,6,1
"600","Dealer",0,0,3,"BHK","1300.108342",1,1,31.61667,74.85,3,3
"2100","Dealer",0,1,3,"BHK","1563.779879",1,1,24.69028,78.41889,3,3
"280","Dealer",0,0,2,"BHK","902.0618557",1,1,12.84934,77.602389,0,2
"671","Dealer",1,1,3,"BHK","1204.451624",0,0,12.968,80.1502,2,2
"160","Owner",0,0,1,"BHK","540.1755571",1,1,12.863492,77.74143,0,1
"300","Owner",0,0,2,"BHK","799.1475759",1,1,13.09,80.27,0,1
"250","Owner",0,0,4,"BHK","630.0403226",1,1,30.120767,77.284691,2,3
"580","Owner",0,1,3,"BHK","1400.289715",1,1,26.900926,75.775927,3,2
"3100","Dealer",0,0,3,"BHK","1180.952381",1,1,19.1615,72.8731,6,2
"95","Dealer",0,0,2,"BHK","600.1263424",1,1,30.73528,76.79111,2,1
"410","Dealer",0,0,2,"BHK","1240.169389",1,1,21.17,72.83,3,1
"700","Owner",0,0,2,"BHK","791.9447901",1,1,19.2167,73.0833,3,1
"600","Owner",0,0,2,"BHK","1060.070671",1,1,13.197684,77.473155,3,2
"560","Owner",1,1,2,"BHK","919.9934286",0,1,28.5035,77.426447,3,1
"145","Owner",0,0,1,"BHK","600.1655629",1,1,19.811319,72.76894,1,1
"1300","Dealer",0,1,3,"BHK","2009.584171",1,1,28.6423,77.3445,3,2
"700","Owner",0,0,4,"BHK","1800.411523",1,1,21.711484,73.002962,4,4
"3100","Dealer",0,0,3,"BHK","1175.04359",1,1,19.1615,72.8731,4,2
"6500","Owner",0,0,15,"BHK","15001.15393",1,1,13.008595,77.523704,8,15
"240","Owner",0,0,2,"BHK","891.8617614",1,1,30.65,76.82,0,2
"120","Owner",0,0,1,"BHK","505.0505051",1,1,19.0284965,73.3192845,1,0
"1000","Dealer",0,1,3,"BHK","1700.102006",1,1,28.546788,77.378494,2,2
"1500","Dealer",1,1,2,"BHK","1016.191315",0,1,24.69028,78.41889,2,1
"1100","Dealer",0,0,2,"BHK","1294.117647",1,1,12.95619,77.70194,3,2
"650","Owner",0,0,3,"BHK","1565.133638",1,1,23.83,78.71,2,2
"420","Dealer",0,0,2,"BHK","1180.106772",1,1,16.319257,80.423913,0,2
"470","Owner",0,1,3,"BHK","1150.269212",1,1,26.900926,75.775927,3,2
"220","Owner",0,0,2,"BHK","1050.119332",1,1,18.389291,76.550969,1,1
"300","Owner",0,0,2,"BHK","1300.390117",1,1,25.184821,75.87165,0,2
"528","Owner",0,1,2,"BHK","1123.404255",1,1,13.010349,77.712151,2,1
"420","Owner",0,0,2,"BHK","979.934671",1,1,21.250659,81.659113,3,1
"650","Owner",0,0,3,"BHK","1500.115393",1,1,26.428508,80.3089,3,3
"230","Dealer",0,0,3,"BHK","1022.222222",1,1,22.7,88.35,2,2
"462","Dealer",1,1,2,"BHK","1078.935077",0,1,30.65,76.82,0,1
"360","Owner",0,0,2,"BHK","775.0269107",1,1,28.698133,77.335746,0,1
"400","Dealer",0,0,1,"BHK","1500.375094",1,1,19.12775,72.827595,1,0
"380","Owner",0,0,2,"BHK","1116.005874",1,1,16.245539,80.63748,2,1
"1100","Builder",0,0,4,"BHK","2111.324376",1,0,11.09,76.99778,2,3
"4800","Dealer",0,0,4,"BHK","2500",1,1,19.227164,72.971621,5,4
"2300","Dealer",1,1,2,"BHK","886.7298944",0,1,19.161955,72.839616,2,2
"850","Dealer",0,0,3,"BHK","2051.158301",1,1,22.5922,88.484911,1,3
"1200","Dealer",1,1,2,"BHK","930.0162753",0,1,19.1758,72.8643,1,2
"115","Builder",1,0,1,"BHK","300.0260892",0,0,24.69028,78.41889,1,0
"550","Owner",0,0,11,"BHK","4000",1,1,28.863593,74.048835,2,11
"85000","Dealer",1,1,1,"BHK","42345.43915",0,0,22.281215,70.789479,10,0
"1500","Dealer",0,0,3,"BHK","859.0081319",1,1,19.218498,72.992114,2,3
"1900","Dealer",0,0,4,"BHK","2539.088601",1,1,28.488415,77.285903,2,4
"1700","Dealer",0,1,1,"BHK","606.0173963",1,1,31.292091,75.543763,2,1
"1300","Dealer",0,0,2,"BHK","989.1949475",1,1,19.1758,72.8643,1,2
"480","Dealer",0,0,2,"BHK","1149.976042",1,1,28.567633,77.383124,1,2
"185","Owner",0,0,1,"BHK","600.0648719",1,1,18.52361,73.84778,0,0
"800","Owner",1,0,2,"BHK","1219.884111",0,1,12.96991,77.59796,1,2
"1300","Dealer",1,0,2,"BHK","1000",0,1,24.69028,78.41889,2,2
"600","Dealer",0,0,3,"BHK","1600",1,1,28.9196,76.8972,3,2
"540","Dealer",0,1,3,"BHK","1600",1,1,26.224055,78.201326,1,3
"1700","Dealer",0,0,3,"BHK","1800.08471",1,1,19.1034,73.0084,5,3
"1600","Dealer",0,0,2,"BHK","1250",1,1,28.6396,77.0884,4,1
"600","Owner",0,0,3,"BHK","1625.135428",1,1,25.61,85.14139,2,2
"540","Dealer",0,0,2,"BHK","1050.175029",1,1,22.510165,88.301815,1,2
"1200","Dealer",0,0,3,"BHK","2064.338552",1,1,28.384116,77.024406,3,3
"593","Dealer",0,0,2,"BHK","858.0523803",1,1,27.16726,75.709505,3,1
"650","Owner",0,0,3,"BHK","1320.064988",1,1,14.64809,77.620513,4,3
"3200","Dealer",0,1,2,"BHK","1117.55256",1,1,18.996549,72.842967,4,1
"220","Owner",0,0,1,"BHK","511.0336818",1,1,18.72,73.68,1,1
"760","Dealer",0,0,3,"BHK","1610.169492",1,1,12.8706,77.6279,3,3
"369","Dealer",0,1,3,"BHK","1600.173461",1,1,27.553339,78.673469,0,3
"4200","Dealer",0,0,3,"BHK","2000",1,0,13.0606,80.2344,4,3
"771","Dealer",1,1,2,"BHK","434.1705147",0,0,19.218498,72.992114,2,2
"370","Dealer",1,1,3,"BHK","1580.521145",0,1,30.657375,76.853855,0,2
"1100","Dealer",1,1,1,"BHK","600.0109093",0,1,19.1145,72.8712,2,0
"350","Owner",0,0,2,"BHK","1068.050046",1,1,20.230195,85.816005,2,2
"700","Dealer",1,1,3,"BHK","1800.411523",0,1,30.662283,76.822397,2,2
"620","Owner",0,0,2,"BHK","1400.180668",1,1,12.919987,77.489265,2,2
"480","Owner",0,0,2,"BHK","950.1187648",1,1,12.833229,79.807251,1,2
"3800","Dealer",0,1,2,"BHK","1322.199026",1,1,19.0167,72.8167,4,2
"900","Dealer",1,0,3,"BHK","634.0260655",0,1,19.218498,72.992114,3,2
"617","Dealer",1,1,1,"BHK","386.2768422",0,0,24.69028,78.41889,1,1
"585","Dealer",0,1,3,"BHK","1602.30074",1,1,30.662283,76.822397,2,3
"588","Builder",1,1,2,"BHK","1091.314031",0,0,12.96991,77.59796,1,2
"1700","Dealer",0,0,3,"BHK","2185.651839",1,1,12.96991,77.59796,2,3
"791","Dealer",0,0,3,"BHK","1880.199667",1,1,30.73528,76.79111,2,2
"85","Owner",0,0,1,"BHK","324.0564239",1,1,21.17549,81.312773,1,0
"564","Dealer",1,0,3,"BHK","1709.608972",0,1,20.243276,85.726324,2,3
"820","Dealer",0,0,2,"BHK","900.0109757",1,1,18.51065,73.789259,1,1
"2900","Dealer",1,1,3,"BHK","1211.361738",0,1,24.69028,78.41889,3,2
"1900","Dealer",1,1,4,"BHK","3065.010486",0,1,28.602325,77.401994,3,3
"470","Dealer",1,1,2,"BHK","1342.857143",0,1,26.781748,81.006714,3,2
"260","Owner",0,0,1,"BHK","591.9854281",1,1,18.505752,74.117056,2,0
"460","Dealer",1,0,3,"BHK","1150",0,1,23.35556,NA,0,3
"190","Owner",0,0,1,"BHK","520.1204489",1,1,19.11667,NA,1,1
"650","Dealer",0,1,3,"BHK","1850.270424",1,1,22.257554,NA,1,3
"520","Owner",0,1,3,"BHK","1823.281907",1,1,22.760061,75.928572,1,2
"290","Dealer",0,1,1,"BHK","590.0305188",1,1,24.69028,78.41889,1,1
"800","Dealer",0,1,3,"BHK","2250.351617",1,1,30.715271,76.681229,2,2
"450","Owner",0,0,2,"BHK","895.166103",1,1,24.090195,87.990011,2,1
"1600","Dealer",0,0,3,"BHK","2072.002072",1,1,12.9958935,77.761394,3,3
"2700","Dealer",0,0,3,"BHK","1375.025463",1,1,19.227164,72.971621,3,2
"560","Dealer",0,0,2,"BHK","1382.033564",1,1,12.879728,77.650297,1,1
"1100","Owner",1,1,3,"BHK","1673.767498",0,1,28.429614,77.481711,3,3
"720","Owner",0,1,3,"BHK","1356.187606",1,1,28.5035,77.426447,1,2
"320","Dealer",0,1,2,"BHK","940.6231628",1,1,28.5041,77.381557,0,1
"2500","Dealer",0,0,3,"BHK","1683.048337",1,1,15.452792,74.98319,2,3
"395","Dealer",0,0,3,"BHK","1234.375",1,1,22.403867,88.470006,0,2
"330","Dealer",0,0,3,"BHK","1275.11592",1,1,30.662283,76.822397,1,3
"300","Dealer",0,0,2,"BHK","1200",1,1,22.709351,75.900743,2,2
"620","Owner",0,0,2,"BHK","1076.015272",1,1,15.292135,73.9621265,2,2
"880","Dealer",0,0,1,"BHK","450.0127845",1,1,19.1849,72.8347,2,0
"1200","Dealer",1,0,2,"BHK","651.1829824",0,1,19.239813,72.962722,1,1
"630","Owner",0,0,2,"BHK","900",1,1,13.011583,80.123114,2,2
"480","Dealer",0,0,2,"BHK","1150.251618",1,1,28.5216,77.3863,1,2
"300","Dealer",0,0,2,"BHK","506.0728745",1,1,11.001776,76.952376,0,1
"120","Owner",0,0,1,"BHK","419.1407614",1,1,26.675324,88.36301,2,0
"340","Owner",0,0,2,"BHK","795.1356408",1,1,28.494868,77.410298,0,2
"389","Dealer",1,0,1,"BHK","684.4976245",0,1,18.975268,73.109062,1,0
"480","Dealer",0,0,2,"BHK","1000",1,1,28.644114,77.338923,1,2
"358.5","Dealer",1,1,2,"BHK","1070.149254",0,1,17.815234,83.35818,1,1
"380","Dealer",0,0,2,"BHK","1023.155627",1,1,25.577752,85.09021,1,1
"365","Dealer",1,1,2,"BHK","844.9074074",0,1,19.085225,73.661835,0,2
"579","Dealer",1,1,3,"BHK","1825.922422",0,1,30.662283,76.822397,3,3
"6500","Dealer",0,0,4,"BHK","1848.008416",1,1,19.05871,72.89969,10,3
"260","Dealer",0,1,1,"BHK","598.1136416",1,1,18.595456,73.946088,5,0
"250","Owner",0,1,1,"BHK","560.0358423",1,1,18.5823,73.983,1,1
NA,"Dealer",0,0,2,"BHK","1227.147508",1,1,18.96,72.82,3,1
"3300","Dealer",1,0,2,"BHK","982.1428571",0,1,24.852768,78.668491,3,2
"2000","Dealer",0,0,3,"BHK","1248.829223",1,1,24.69028,78.41889,3,2
"460","Dealer",0,0,1,"BHK","660.0660066",1,1,19.2167,73.0833,1,1
"480","Dealer",0,1,2,"BHK","610.0660905",1,1,13.069866,80.198423,1,2
"985","Owner",0,0,3,"BHK","1580.044915",1,1,12.96991,77.59796,1,2
"339","Dealer",0,1,2,"BHK","930.0411523",1,1,28.368269,77.37273,2,2
"245","Owner",0,0,2,"BHK","712.0023249",1,1,22.486821,88.233267,0,1
"910","Dealer",0,0,2,"BHK","1100.096712",1,1,18.964489,73.019574,1,1
"533","Dealer",1,1,1,"BHK","692.2077922",0,1,19.2836,72.8675,2,0
"1900","Dealer",0,0,4,"BHK","3218.157182",1,1,21.143354,72.770931,4,3
"320","Owner",0,1,2,"BHK","929.1521487",1,1,13.07,77.8,1,2
"900","Owner",0,0,2,"BHK","1250",1,1,12.9506,77.5952,1,1
"160","Owner",0,0,1,"BHK","700.2188184",1,1,22.12947,73.41756,1,0
"1100","Dealer",0,0,3,"BHK","1588.677065",1,1,12.9958935,77.761394,3,2
"500","Owner",0,0,3,"BHK","1464.128843",1,1,28.579004,77.431173,0,2
"290","Owner",0,0,2,"BHK","800",1,1,30.12113,78.284289,0,1
"620","Owner",0,0,3,"BHK","1252.019386",1,1,19.894104,102.136839,2,2
"620","Dealer",0,0,2,"BHK","1008.130081",1,1,22.54111,88.33778,1,1
"320","Owner",0,0,2,"BHK","1044.045677",1,1,26.733669,88.41908,0,2
"2300","Dealer",1,1,3,"BHK","1128.502036",0,1,19.18,72.96333,5,2
"1800","Dealer",0,0,3,"BHK","1671.464389",1,1,19.256471,72.868815,6,2
"215","Dealer",0,1,1,"BHK","560.0416775",1,1,18.96667,72.83333,0,1
"870","Dealer",0,0,3,"BHK","1850.276478",1,1,28.66667,77.41667,2,3
"530","Owner",0,0,3,"BHK","1155.187446",1,1,22.403867,88.470006,3,2
"679","Dealer",1,1,3,"BHK","1800.106045",0,1,30.662283,76.822397,1,3
"850","Dealer",0,0,2,"BHK","1150.047355",1,1,28.453086,77.048365,3,1
"300","Owner",0,0,3,"BHK","1302.083333",1,1,21.201983,81.374348,2,3
"410","Builder",0,0,2,"BHK","1138.888889",1,0,21.250659,81.659113,1,2
"435","Owner",0,0,3,"BHK","1495.35923",1,1,28.990399,77.059442,1,2
"900","Dealer",0,1,3,"BHK","2500",1,1,22.1764,75.8193,3,2
"450","Owner",1,1,2,"BHK","854.8632219",0,1,28.568096,77.390253,4,2
"240","Dealer",0,0,1,"BHK","669.8297516",1,1,18.96,72.82,0,0
"311","Dealer",0,0,3,"BHK","1349.826389",1,1,26.832353,75.841749,0,3
"380","Owner",0,0,3,"BHK","1340.388007",1,1,22.72056,75.84722,1,3
"3100","Dealer",0,0,3,"BHK","1750.028226",1,1,18.518797,73.933947,3,3
"550","Owner",0,0,2,"BHK","1480.086114",1,1,31.642405,74.88038,2,2
"590","Dealer",1,1,3,"BHK","1609.822647",0,1,30.662283,76.822397,4,3
"390","Dealer",1,1,1,"BHK","640.0787789",0,1,18.966114,73.148278,0,0
"294","Owner",0,0,2,"BHK","950.2262443",1,1,26.900926,75.775927,1,2
"1500","Dealer",0,0,3,"BHK","1186.708861",1,1,19.206252,72.962035,2,2
"680","Dealer",0,1,3,"BHK","1479.869423",1,1,28.495803,77.426848,4,2
"490","Dealer",0,0,1,"BHK","700",1,1,18.749,74.3422,2,1
"1000","Dealer",0,0,1,"BHK","666.6666667",1,1,24.69028,78.41889,2,0
"1400","Dealer",0,0,3,"BHK","1767.007447",1,1,12.9958935,77.761394,1,3
"770","Dealer",0,0,1,"BHK","650.0084417",1,1,24.6902,78.416,2,1
"870","Dealer",0,0,3,"BHK","1549.973276",1,1,28.568966,77.335388,2,3
"450","Dealer",1,0,2,"BHK","1250",0,1,21.17,72.83,0,1
"240","Owner",0,0,3,"BHK","751.1737089",1,1,22.55361,87.984436,1,3
"550","Owner",0,0,2,"BHK","1075.05864",1,1,28.602325,77.401994,1,2
"1500","Owner",0,0,3,"BHK","1764.705882",1,1,12.9506,77.5952,2,3
"780","Dealer",0,1,2,"BHK","1135.040745",1,1,20.029201,73.787918,1,2
"650","Owner",0,0,2,"BHK","1169.064748",1,1,12.8706,77.6279,2,2
"1500","Dealer",0,0,3,"BHK","2449.77952",1,1,28.421649,77.314321,4,2
"220","Dealer",1,0,2,"BHK","630.0114548",0,1,22.67,88.35,4,1
"1100","Dealer",0,0,3,"BHK","2000",1,1,22.54111,88.33778,2,2
"950","Dealer",0,0,2,"BHK","1050.071847",1,1,24.69028,78.41889,3,1
"2800","Dealer",0,0,3,"BHK","1756.036375",1,1,12.96991,77.59796,5,3
"325","Dealer",0,0,3,"BHK","1450.245426",1,1,30.662283,76.822397,2,3
"850","Owner",0,0,3,"BHK","1480.062685",1,1,28.63676,77.36315,2,2
"1700","Dealer",0,1,4,"BHK","2361.111111",1,0,28.602325,77.401994,4,4
"1400","Dealer",1,1,2,"BHK","436.4225818",0,0,24.69028,78.41889,4,2
"400","Owner",0,0,3,"BHK","1499.812523",1,1,26.832353,75.841749,0,2
"140","Builder",0,0,1,"BHK","600.0857265",1,0,24.69028,78.41889,1,1
"502","Dealer",0,1,2,"BHK","671.9314683",1,1,18.651598,73.735448,3,2
"7000","Dealer",0,0,4,"BHK","3200",1,1,19.076466,72.999804,7,4
"647","Dealer",1,0,2,"BHK","1307.070707",0,1,12.96991,77.59796,3,2
"7000","Dealer",0,0,2,"BHK","1200.006857",1,1,19.05444,72.84056,7,1
"767","Dealer",1,1,1,"BHK","471.6517034",0,0,19.249861,72.963866,2,1
"500","Dealer",0,0,2,"BHK","721.0845111",1,1,22.5922,88.484911,2,2
"630","Dealer",0,0,2,"BHK","2000",1,1,30.673383,76.733924,1,2
"1400","Dealer",1,1,2,"BHK","929.5531505",0,1,19.221571,73.042474,1,1
"400","Owner",0,0,3,"BHK","860.0301011",1,1,34.895553,33.623874,2,3
"450","Owner",0,0,2,"BHK","950.1689189",1,1,32.537765,75.967628,3,1
"1800","Dealer",0,0,2,"BHK","1021.624383",1,1,19.137384,72.870319,2,1
"450","Owner",0,0,3,"BHK","1439.078989",1,1,30.662283,76.822397,1,3
"600","Owner",0,0,3,"BHK","1474.201474",1,1,9.369511,78.818367,4,2
